,DO,TG,SY,BW,NA,PF,GP,UA,BB,PS,GE,DZ,TR,MK,CD,SL,TK,HU,AD,MR,RS,LT,UM,EE,IS,LA,BN,GI,VG,FO,MG,AQ,CH,MF,CI,SA,GH,UY,BO,IR,BZ,NL,LU,PK,AE,MS,ST,JM,HT,TJ,SM,HM,KR,GD,PR,NU,GQ,EH,KG,PG,BV,LY,QA,SX,AI,TF,TM,DE,SS,OM,MT,RU,PL,LR,EC,PY,BH,KY,ZW,VA,FI,MA,CN,AW,CW,MX,BQ,NG,UG,NR,LK,BD,IL,TT,MM,SJ,SK,ML,AZ,CC,HK,YE,US,IM,GB,PT,BE,GW,PA,NF,AO,CV,MY,CO,SG,GN,WF,BI,KM,IT,WS,LS,PM,CZ,MU,SR,HR,VU,TL,AU,CL,MC,SD,FK,TZ,VC,ET,GM,BJ,KN,NI,PN,RW,MV,CY,TO,SH,MO,TV,GA,KW,IN,PW,BF,LI,NP,GT,NE,BS,MZ,CU,AL,TC,DK,FR,JE,DJ,ZM,AM,BR,GU,BG,RO,IO,JP,VN,TW,CA,AX,MN,SI,ZA,TN,MW,CX,GY,GL,KZ,FJ,SE,AT,CM,SN,CF,VI,HN,GG,GR,NC,DM,AS,ME,SB,FM,VE,ER,ID,UZ,BL,LC,NZ,KH,IQ,EG,LV,NO,BY,PH,MP,AF,TH,JO,SV,MQ,AG,KI,RE,BM,LB,ES,IE,XK,SC,CK,AR,MD,TD,CR,SZ,BT,PE,KE,GS,YT,BA,GF,KP,CG,MH,SO
IS,0,0,1,0,0,0,0,3,0,0,0,1,17,1,0,0,0,0,0,0,3,0,0,2,620,0,0,0,0,0,0,0,5,0,0,20,0,0,1,0,0,39,0,2,4,0,0,6,0,1,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,0,0,0,8,8,7,1,1,1,0,0,1,6,5,22,0,0,53,0,18,1,0,1,0,0,0,1,0,0,0,1,0,0,2,449,0,182,3,9,0,0,0,1,0,36,15,17,0,0,0,0,24,0,0,0,9,0,0,0,0,0,32,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,3,7,0,0,0,1,2,0,2,0,0,0,0,11,69,1,0,0,1,57,0,0,0,1,73,0,4,73,0,0,7,5,0,0,0,1,0,1,1,25,4,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,165,0,0,0,1,0,1,2,1,10,0,20,0,0,7,1,1,0,0,0,0,0,3,92,17,0,0,0,9,0,1,2,0,0,3,2,0,0,0,0,3,0,0,1
LA,63,2,50,3,6,0,0,49,32,3,67,18,101,10,4,10,0,41,2,0,41,9,0,16,10,489,13,0,1,2,5,0,37,0,7,54,14,15,21,37,1,260,2,50,106,0,1,62,11,9,1,0,63,3,0,0,0,1,1,7,0,4,13,0,9,0,1,307,3,4,38,194,105,175,57,65,8,9,5,58,106,22,490,0,0,566,0,102,16,1,7,10,18,36,15,0,11,5,65,0,0,16,19262,2,2125,72,76,0,92,0,1,1,267,371,201,2,0,0,0,407,2,0,0,26,2,4,13,2,1,502,112,2,53,3,6,2,35,1,8,1,12,0,2,4,4,2,3,0,1,56,22,425,0,5,0,6,56,2,40,5,8,49,8,39,936,47,0,4,3,1310,0,12,65,0,670,67,68,1411,0,7,8,225,49,0,0,17,0,11,2,116,41,10,9,3,0,35,0,39,0,31,0,3,1,0,300,2,1466,5,0,5,119,4,11,84,9,86,9,458,0,8,338,15,23,0,4,0,0,3,20,667,200,6,0,0,325,11,2,18,1,4,101,19,2,0,38,0,11,0,0,8
BN,0,0,0,0,0,0,0,1,1,0,0,2,6,0,0,0,0,0,0,0,0,1,0,0,1,0,2095,0,0,0,0,0,1,0,0,7,0,0,0,5,1,10,0,1,14,0,0,2,0,0,0,0,70,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,2,10,2,0,1,0,0,0,2,1,19,0,0,5,0,2,2,0,0,3,1,0,0,0,3,0,0,0,0,1,237,0,153,0,1,0,3,0,1,0,259,3,88,0,0,0,0,38,0,0,0,1,0,0,0,0,0,24,4,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,1,1,0,3,0,0,0,0,0,43,0,0,0,0,36,0,0,7,0,22,23,5,23,0,0,0,2,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,168,0,0,1,3,1,0,2,0,12,0,81,0,0,73,1,0,0,0,0,0,0,0,21,5,0,0,0,6,2,0,1,0,0,5,0,0,0,8,0,1,0,0,0
GI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,236,0,0,0,0,2,0,0,0,1,1,0,2,0,1,0,1,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,4,2,0,1,0,0,0,0,1,0,4,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,242,0,1,0,0,0,0,0,1,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,7,0,0,2,0,2,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,46,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VG,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,75,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,1,0,7,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,1,0,0,0,5,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FO,1,0,3,0,0,0,0,1,4,0,1,0,3,0,9,0,1,0,0,0,1,0,0,0,1,1,0,0,0,16,0,0,1,0,0,1,0,0,2,6,0,11,0,1,2,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,2,6,6,3,0,0,0,3,12,3,10,0,0,76,0,2,1,0,0,0,3,1,2,0,2,0,0,0,0,1,666,0,38,2,0,0,0,0,0,1,7,14,5,0,0,0,0,16,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,13,0,0,0,1,7,0,1,0,1,0,0,11,32,1,0,0,0,16,0,0,3,0,10,3,9,72,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,1,0,1,0,0,0,0,3,0,14,0,0,0,1,0,2,1,1,3,1,2,0,0,0,0,5,0,0,0,0,0,0,12,4,0,1,0,9,0,0,1,0,0,4,0,0,0,7,0,0,0,0,1
MG,16,0,5,0,0,0,0,6,3,0,0,1,15,0,0,1,0,2,1,0,12,0,0,4,0,2,0,1,0,0,256,0,5,0,1,11,3,5,1,10,0,20,2,4,4,0,0,4,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,12,11,10,14,4,0,0,2,1,3,3,72,0,0,77,0,11,0,0,1,0,3,0,0,0,3,0,0,0,0,4,549,0,181,11,4,0,5,0,1,0,40,32,22,0,0,0,1,75,0,0,0,0,0,0,0,0,0,18,7,0,4,0,0,0,2,0,0,0,4,0,0,0,3,1,0,0,0,1,3,11,0,0,0,0,8,2,7,0,1,0,0,1,250,0,0,0,0,2966,0,0,4,0,190,2,3,50,0,0,0,12,0,0,0,0,2,10,0,3,2,0,0,0,0,9,0,6,0,1,0,0,0,0,44,0,82,1,0,0,3,0,0,6,0,4,3,13,0,2,23,0,3,0,0,0,0,0,1,227,10,1,0,0,104,0,0,3,0,1,14,3,0,0,22,0,4,0,0,1
AQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CH,73,3,28,4,3,0,0,51,4,11,28,19,627,14,26,1,0,25,4,1,62,8,0,13,5,29,4,0,1,2,8,0,7802,0,27,385,18,31,8,35,1,277,12,62,203,0,1,25,11,1,1,0,70,2,0,1,0,0,1,4,0,9,23,0,1,0,0,1230,3,14,29,183,65,86,42,42,239,0,1,5,67,58,192,0,0,405,0,92,19,1,23,14,38,8,12,0,16,5,35,0,0,65,4559,1,2044,140,288,1,25,0,6,6,209,209,124,0,0,0,1,779,0,0,0,11,7,0,34,0,0,375,107,4,10,0,3,0,16,0,4,2,8,0,8,52,19,0,2,0,0,6,170,225,0,2,2,6,21,2,9,5,6,4,0,63,4264,13,2,0,2,950,0,10,39,0,408,55,31,653,0,5,14,134,39,1,0,3,3,16,3,149,146,23,18,0,0,11,1,135,0,5,0,8,1,1,136,0,738,3,0,0,106,2,10,182,33,113,5,250,0,7,111,27,22,0,0,1,0,0,22,678,140,27,0,1,334,2,4,19,0,0,113,42,1,0,29,0,14,2,0,6
MF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CI,3,6,6,0,1,0,0,3,0,1,1,1,24,0,3,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,1,0,27,0,2508,4,14,0,1,2,0,20,1,0,21,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,5,0,0,6,0,18,4,2,3,0,0,0,3,31,27,0,0,45,0,11,8,0,0,3,3,0,0,0,3,7,0,0,0,2,880,0,109,2,29,0,2,0,0,0,4,12,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,14,2,0,1,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,4,2,30,0,17,0,2,0,4,1,0,1,0,0,6,948,3,0,0,0,45,0,0,5,0,32,3,2,77,0,0,1,13,16,0,0,0,0,0,0,3,1,9,25,2,0,0,0,4,0,0,0,0,0,0,32,0,51,0,0,0,2,0,2,6,6,3,1,3,0,0,6,0,0,0,0,0,0,0,6,48,2,0,0,0,3,2,2,0,0,0,5,1,0,0,1,0,0,3,0,4
SA,46,14,1333,4,5,0,0,65,6,363,31,998,546,6,7,2,0,71,486,142,36,13,0,114,35,71,3,0,0,0,16,0,180,0,9,399185,40,6,26,1172,3,287,0,296,10997,0,2,11,6,156,0,0,553,0,0,20,0,1,4,6,0,390,4434,0,0,0,1,964,7,2617,22,646,139,312,56,14,3765,1,2,8,60,1073,1001,0,0,155,0,151,42,0,17,12,305,8,151,0,86,16,22,0,0,43733,14403,2,5280,109,60,0,18,0,12,0,632,105,91,3,0,0,4,702,0,0,0,72,2,7,11,0,1,1539,29,3,613,3,10,1,35,11,1,0,5,0,1,29,15,15,1,0,0,4,19100,836,0,54,1,63,12,9,121,21,12,15,1,52,2250,7,133,6,7,4198,0,18,233,0,404,258,398,1999,0,4,24,379,821,2,0,8,12,45,4,302,188,22,32,4,0,4,0,57,0,20,0,0,8,4,105,22,1365,10,0,3,290,4,1469,5382,5,79,26,383,0,92,665,1182,7,0,2,0,0,3,1008,1001,230,5,0,0,256,2,32,10,1,8,115,76,11,0,300,0,215,0,0,60
GH,7,2,7,4,1,0,0,17,6,8,6,6,18,5,8,1,0,9,6,0,3,0,0,14,1,18,2,0,0,0,3,0,14,0,22,21,5918,2,2,22,1,87,0,19,75,0,0,22,3,6,0,0,10,0,0,0,0,0,0,1,0,0,8,0,0,0,16,82,17,0,1,31,8,87,10,6,2,1,12,4,35,17,113,0,0,38,0,211,11,0,0,3,12,3,0,0,3,1,0,0,0,8,1886,0,1028,7,20,0,6,0,1,0,75,44,9,2,0,0,0,83,0,0,0,2,1,0,0,0,0,121,12,0,5,1,19,1,11,1,1,2,4,0,1,2,2,4,0,0,1,4,17,62,0,4,0,7,3,4,10,0,1,0,0,23,233,4,0,3,0,195,0,0,10,0,97,6,8,199,0,0,0,60,2,2,0,4,2,0,0,30,4,14,3,0,0,1,1,5,0,5,0,0,0,0,539,5,62,0,0,2,5,0,14,23,2,18,1,169,0,3,44,3,7,0,0,0,0,0,7,46,34,0,6,0,40,1,2,0,0,0,14,33,1,0,34,0,5,0,0,5
UY,379,1,8,0,0,0,0,3,0,2,4,10,28,4,1,4,0,15,1,3,17,3,0,1,1,8,1,1,0,0,21,0,12,0,0,8,1,15035,70,6,4,64,0,6,31,0,1,15,8,1,0,0,15,0,0,0,1,0,3,4,0,0,5,0,0,0,0,56,0,2,2,49,15,25,811,512,1,5,0,1,7,11,42,0,0,2189,0,7,1,0,1,15,31,1,7,0,4,0,3,0,0,5,1388,0,316,44,13,0,170,0,2,0,18,1620,3,0,0,0,0,275,0,2,0,8,2,0,5,1,0,65,479,0,1,2,0,0,5,0,0,0,33,0,0,2,5,0,3,0,0,2,0,27,0,4,0,0,371,1,4,0,13,1,0,4,189,0,5,0,8,1959,0,2,28,0,30,22,6,106,0,1,2,21,2,0,0,0,6,2,2,11,6,0,1,0,0,148,0,18,0,1,0,0,0,0,1660,0,48,2,0,1,7,0,3,10,1,23,0,60,0,7,20,8,206,0,1,0,0,1,1,3660,37,0,0,0,4269,1,1,79,0,1,343,4,0,0,19,0,8,0,0,4
BO,128,0,4,0,0,0,0,7,1,7,2,8,32,0,2,3,0,10,0,1,7,1,0,3,1,7,2,0,0,1,3,0,3,0,0,11,1,64,2102,12,1,26,1,4,27,0,0,10,0,1,0,0,72,0,0,1,0,0,0,0,0,0,1,0,0,0,0,39,1,7,3,17,23,31,220,128,0,0,0,0,11,7,52,0,0,793,0,10,2,0,0,2,9,0,0,0,4,1,1,0,0,9,1838,0,304,21,13,0,54,0,0,0,19,499,11,0,0,0,0,253,0,0,0,1,0,0,3,0,0,79,156,2,1,0,0,0,3,0,0,0,31,0,0,1,0,0,0,0,0,1,3,14,0,0,0,3,101,1,2,0,35,0,0,10,163,1,0,0,2,681,0,2,18,0,201,74,7,172,0,0,0,12,2,0,0,0,1,0,0,20,1,1,0,1,0,63,0,5,0,2,0,0,0,0,589,0,75,0,0,0,8,0,2,15,4,17,0,49,0,2,22,9,93,0,0,1,0,0,2,1778,31,0,0,0,743,0,1,31,0,0,121,0,2,0,10,0,3,0,0,2
IR,20,4,150,3,2,0,0,30,13,5,26,17,997,3,22,4,0,60,49,0,24,3,0,38,4,20,0,0,0,9,2,0,35,0,0,897,16,11,5,2955,0,303,5,39,686,0,0,30,4,16,0,0,59,1,0,1,1,0,3,2,0,17,68,0,2,0,0,356,3,34,0,209,50,89,25,5,303,3,5,114,66,38,268,0,0,157,0,85,24,0,8,3,21,8,30,0,12,2,18,0,0,226,8060,1,1643,26,34,0,857,0,3,1,367,132,113,1,0,0,0,253,1,0,0,19,1,2,11,0,0,183,32,1,12,2,3,0,5,0,0,0,11,0,0,18,4,7,1,0,0,6,686,137,0,11,0,9,20,1,22,1,8,2,3,55,755,35,3,1,11,1773,0,11,42,0,576,86,45,511,0,2,15,56,8,2,0,7,2,13,1,73,18,12,2,4,0,5,5,16,0,472,0,0,0,0,84,1,446,14,0,1,60,2,60,121,6,68,7,188,0,24,441,19,123,0,2,1,0,3,27,678,119,4,0,0,102,1,1,13,0,0,43,14,2,0,56,0,7,0,0,10
BZ,1,0,5,1,0,0,0,1,3,1,2,0,4,0,1,1,0,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,3,0,2,64,8,0,1,14,0,0,4,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,2,1,0,0,2,2,2,4,0,0,25,0,0,1,0,1,0,3,6,1,0,1,1,1,0,0,1,616,0,112,4,3,0,0,0,0,1,2,10,10,0,0,0,0,20,0,0,0,0,0,0,1,0,0,19,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,3,8,0,0,0,1,1,0,4,0,0,0,0,2,38,1,0,0,0,15,0,0,4,0,6,5,1,43,0,0,3,3,0,0,0,1,0,0,0,4,1,1,2,0,0,0,0,1,0,3,0,0,0,0,7,0,8,0,0,0,7,0,1,33,0,1,0,7,0,0,2,1,0,0,0,1,0,0,0,38,6,0,0,0,11,0,0,1,0,0,1,2,0,0,1,0,1,0,0,0
NL,529,10,110,11,20,0,0,252,76,28,192,379,1685,50,57,23,0,157,24,10,102,20,0,213,16,140,27,5,1,11,26,0,230,0,25,349,98,54,45,443,7,240384,58,215,611,0,1,130,49,44,1,0,171,5,0,7,0,0,7,13,0,6,57,0,6,0,2,3363,12,26,26,679,376,645,1030,120,58,16,44,43,1951,365,1158,0,0,2632,0,339,94,8,20,35,243,51,32,0,98,25,80,0,0,149,34000,17,7242,280,2831,3,157,0,11,11,867,949,386,6,0,0,1,1997,3,1,0,102,15,234,104,2,9,1253,237,20,127,9,18,3,51,7,8,4,37,1,7,72,42,2,8,0,1,33,182,891,0,31,2,41,286,20,105,14,37,12,4,243,5864,53,6,7,27,1885,0,61,328,2,851,182,120,2643,0,31,89,751,30,11,0,34,53,43,2,826,1136,57,34,5,0,117,5,271,0,55,0,7,5,0,767,5,2107,28,0,19,274,5,87,343,46,552,42,1353,0,80,471,93,268,0,15,3,0,7,82,2004,577,90,5,0,1076,22,28,83,3,4,203,109,13,0,252,0,92,3,3,241
LU,3,0,1,0,0,0,0,3,0,1,1,0,2,1,2,0,0,3,0,1,4,1,0,3,0,0,0,0,0,0,1,0,11,0,0,0,3,0,0,0,0,20,253,3,6,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,119,0,2,1,14,4,3,3,11,0,0,0,1,2,6,96,0,0,17,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,273,0,104,15,41,0,1,0,0,0,20,12,3,0,0,2,0,36,0,0,0,1,0,0,0,0,0,16,5,0,1,0,2,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,294,0,0,0,0,24,0,2,2,0,279,1,0,22,0,1,5,5,1,0,0,0,2,0,0,7,8,1,0,0,0,1,0,7,0,0,0,0,0,0,4,0,18,1,0,0,2,0,0,3,1,4,0,25,0,0,1,1,2,0,0,0,0,0,1,31,16,0,0,0,27,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0
PK,21,0,73,0,4,0,0,22,10,10,9,12,114,3,6,6,0,15,5,2,14,3,0,13,7,21,8,2,1,0,1,0,37,0,0,708,23,2,8,23,1,145,0,15480,1077,0,0,17,17,7,0,0,75,0,0,1,0,0,0,2,0,8,102,0,2,0,0,191,1,41,6,77,59,82,16,6,173,2,8,2,43,23,272,0,0,115,0,120,18,0,27,33,13,7,5,0,10,4,3,0,0,80,4289,1,5721,30,41,0,14,0,0,1,213,220,128,0,0,0,7,185,1,0,0,12,0,1,14,0,1,307,21,0,11,5,6,1,1,0,0,0,3,0,2,7,3,2,1,0,0,1,156,1225,0,2,1,15,18,2,10,1,2,5,0,91,368,3,1,6,1,698,0,13,34,1,1114,22,19,946,0,0,4,173,7,0,0,4,0,2,0,63,24,4,1,2,0,1,0,38,0,4,0,2,1,0,80,2,475,6,0,1,47,0,25,93,5,124,1,104,0,18,153,30,28,0,0,1,0,4,20,417,168,1,0,0,110,1,0,4,0,0,30,31,2,0,18,0,9,0,0,7
AE,794,7,422,13,24,0,0,218,52,80,134,236,735,75,24,4,0,148,3365,9,157,34,0,560,29,176,134,19,2,8,27,0,268,0,25,14772,150,390,183,933,20,2621,13,986,69746,0,6,152,37,27,0,0,373,3,0,8,2,0,5,8,0,131,2175,0,2,0,21,1578,18,752,47,597,663,681,1554,620,1816,7,25,36,358,401,1107,0,0,6662,0,1030,71,1,102,66,461,111,105,0,311,12,73,0,0,4695,32679,12,11957,399,447,0,434,0,10,4,1879,3576,929,5,0,1,11,3204,0,0,0,97,17,12,368,0,0,2825,3087,22,182,18,38,3,49,3,6,3,99,0,3,67,84,232,16,0,0,25,5745,1867,0,15,0,98,834,12,115,11,35,30,7,722,4100,84,3,17,46,7219,0,112,250,3,984,575,184,5798,0,19,95,1020,476,8,0,32,20,110,12,1242,235,44,47,10,0,348,10,334,0,45,0,15,0,1,3439,12,6709,13,0,17,393,23,470,2804,40,1316,37,2854,0,34,820,663,451,0,14,1,0,5,511,6268,839,39,8,0,5664,15,16,241,3,3,1141,144,8,0,281,0,177,6,0,35
MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,3,1,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,3,0,1,1,0,0,0,4,0,12,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,204,0,14,1,2,0,1,0,0,0,1,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,1,11,0,0,0,0,79,0,0,0,0,49,0,1,8,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,4,0,0,0,1,0,1,0,0,0,1,1,0,0,6,0,0,0,0,0,0,1,0,21,2,0,0,0,24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
JM,47,0,36,3,4,0,0,40,37,25,38,27,136,7,9,7,0,7,0,1,25,6,0,5,2,17,3,0,0,1,7,0,19,0,8,20,29,17,10,26,7,108,2,22,42,1,2,5577,27,12,0,0,21,3,0,6,2,0,3,10,0,1,3,0,2,0,0,138,1,1,0,183,30,110,86,152,2,3,12,17,50,16,167,0,0,384,0,79,26,1,7,1,19,47,12,0,6,6,4,0,0,10,6948,2,1952,28,30,0,66,0,5,1,128,302,24,0,0,2,1,244,0,1,0,24,1,5,1,0,0,122,52,1,4,1,3,9,12,9,1,0,27,0,1,6,3,4,2,0,0,9,6,117,0,6,1,5,74,6,68,5,19,1,6,18,625,24,0,2,0,2818,0,4,38,0,239,21,27,827,0,2,4,85,4,2,0,10,1,8,1,53,20,4,3,5,0,19,16,19,0,19,0,1,2,0,379,3,375,32,0,12,32,2,8,48,14,26,24,172,0,3,289,7,40,0,10,0,0,14,9,3070,82,5,1,0,740,0,1,21,1,0,39,78,1,0,30,0,7,2,0,11
HT,92,0,15,0,0,0,0,7,20,2,19,0,21,1,3,0,0,6,0,0,5,0,0,1,2,5,3,0,1,0,0,0,10,0,8,6,10,57,10,7,2,63,0,17,20,1,1,45,1015,3,0,0,9,2,0,0,0,0,0,1,0,0,0,0,1,0,0,57,0,0,0,36,14,76,15,54,3,2,5,6,15,4,67,0,0,61,0,66,3,0,2,2,4,61,3,0,0,1,1,0,0,1,3109,1,614,4,22,0,5,0,0,2,39,56,18,0,0,0,0,104,0,0,0,3,0,0,4,0,1,58,15,2,2,1,3,9,1,0,0,4,3,0,0,3,2,0,0,0,0,5,7,60,0,1,0,1,7,1,21,1,7,1,9,8,582,11,0,0,0,245,0,1,11,0,64,10,15,256,0,1,1,133,2,2,0,7,0,3,0,18,8,2,3,0,0,3,0,9,0,8,0,0,0,0,74,0,195,2,0,23,22,0,1,21,7,10,1,71,0,0,28,11,3,0,16,0,0,1,8,117,33,0,1,0,1348,0,0,6,0,0,15,19,2,0,15,0,6,0,0,4
TJ,18,4,26,7,3,0,0,18,15,3,50,9,82,3,7,3,0,28,1,2,20,5,0,5,2,25,89,4,9,0,0,0,32,0,0,198,38,9,9,33,1,213,2,24,109,0,0,26,5,193,2,0,787,1,0,0,0,0,0,3,0,2,17,0,0,0,1,156,2,3,6,75,34,182,23,15,20,0,6,24,39,20,231,0,0,230,0,212,20,0,2,1,17,16,11,0,7,0,7,0,0,41,7505,4,1645,29,38,0,40,0,0,0,957,130,891,0,0,0,0,147,0,0,0,10,2,3,7,1,0,223,70,1,8,2,4,0,5,1,2,0,7,0,1,8,9,0,2,0,0,19,52,156,0,4,1,4,23,2,26,0,4,7,1,30,499,13,0,6,0,246,0,10,32,0,406,256,84,645,0,3,5,245,18,2,0,4,0,4,3,78,17,3,1,0,0,21,0,26,0,6,0,2,0,0,83,7,2764,5,0,3,52,14,15,352,4,53,5,680,0,4,1076,13,13,0,3,0,0,1,15,237,97,4,0,0,99,0,1,14,1,0,100,77,0,0,25,0,21,0,1,4
